BattleType,ARandomTot,DRandomTot,EndingTot,Outcome,AWon,Supplies,AGenRank,AGenARBonus,AGenArmorBonus,AGenWeaponBonus,AGenFollowerBonus,AGenBannerBonus,AGenTrinketBonus,AAdvancedCombatDeck,ABeginARUnitBonus,ABeginMeleeBonus,ABeginRangedBonus,ABeginCavalryBonus,ABeginSoldiers,AEndARUnitBonus,AEndMeleeBonus,AEndRangedBonus,AEndCavalryBonus,AEndSoldiers,ARebelRivermenMercenaries,ARebelRangerOfForest,ARebelCourierRiders,ARebelMountainMen,ARebelAxemenOfVale,ARebelValeCavalry,ARebelLightWoodmen,ARebelWoodsmenArchers,ARebelRidersOfWood,ALightWoodmen,AGuardOfBeladimir,ABeladimirSpearmen,AWoodsmenArchers,AArchersOfBeladimir,ACoastalGuards,ARidersOfWood,ABeladimirCavalry,APlainsCavalry,AMountainMen,ALerastirShieldbearers,ALerastirSpears,APikesOfLerastir,AAxemenOfVale,ABowmenOfLerastir,ACrossbowmenOfSouth,AValeCavalry,ATerritoryGuardsmen,ALerastirPalaceCavalry,AShieldmaidensOfNorth,AMenoriadSpearmen,AAxemenOfWastes,AMenoriadArchers,ARangersOfForest,ACourierRiders,AMenoriadCavalry,ARoyalCavalry,AHuntersOfNorth,ARivermenMercenaries,ATotUnits,ATotReinforcements,AUpgrades,AUnitCas,ASoldierCas,AEndGenState,ATreasureReceived,AFaction,AShips,ARams,ASiegeTowers,ACatapults,DGenRank,DGenTotARBonus,DGenArmorBonus,DGenWeaponBonus,DGenFollowerBonus,DGenBannerBonus,DGenTinketBonus,DAdvancedCombatDeck,DBeginARUnitBonus,DBeginMeleeBonus,DBeginRangedBonus,DBeginCavalryBonus,DBeginSoldiers,DEndARUnitBonus,DEndMeleeBonus,DEndRangedBonus,DEndCavalryBonus,DEndSoldiers,DRebelRivermenMercenaries,DRebelRangerOfForest,DRebelCourierRiders,DRebelMountainMen,DRebelAxemenOfVale,DRebelValeCavalry,DLightWoodmen,DRebelWoodsmenArchers,DRebelRidersOfWood,DLightWoodmen,DGuardOfBeladimir,DBeladimirSpearmen,DWoodsmenArchers,DArchersOfBeladimir,DCoastalGuard,DRidersOfWood,DBeladimirCavalry,DPlainsCavalry,DMountainMen,DLerastirShieldbearers,DLerastirSpearmen,DPikesOfLerastir,DAxemenOfVale,DBowmenOfLerastir,DCrossbowmenOfSouth,DValeCavalry,DTerritoryGuardsmen,DLerastirPalaceCavalry,DShieldmaidensOfNorth,DMenoriadSpearmen,DAxemenOfWastes,DMenoriadArchers,DRangerOfForest,DCourierRiders,DMenoriadCavalry,DRoyalCavalry,DHuntersOfNorth,DRivermenMercenaries,DTotUnits,DTotReinforcements,DUpgrades,DUnitCas,DSoldierCas,DEndGenState,DTreasureReceived,DFaction,DShips,DTownLevel
Raid,43,47,124,Decisive Victory,1,5,8,1,1,0,0,0,0,1,79,33,14,32,50,55,29,14,12,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,4,1,2,0,0,0,0,0,0,0,0,0,0,14,1,0,0,7,Unharmed,0,Lerastir,None,None,None,None,6,3,0,2,0,1,0,1,4,0,4,0,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,Unharmed,1,Menoriad,None,None
Raid,56,60,-13,Valiant Defeat,0,6,3,0,0,0,0,0,0,1,98,47,14,37,72,11,0,0,11,36,0,0,0,0,0,0,0,0,0,3,1,5,0,2,1,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1,4,36,Unharmed,0,Beladimir,None,None,None,None,9,0,0,0,0,0,0,1,96,36,29,31,48,83,31,21,31,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,0,1,1,2,1,1,13,3,6,0,6,Unharmed,1,Menoriad,None,Wooden Wall
Raid,52,51,114,Decisive Victory,1,5,8,1,0,0,0,1,0,0,90,24,34,32,72,78,20,30,28,67,2,1,3,2,0,4,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,1,0,5,Unharmed,0,Rebel,None,None,None,None,9,2,1,0,0,1,0,0,20,9,5,6,15,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,4,0,0,0,8,Unharmed,0,Menoriad,None,None
Raid,56,52,-53,Crushing Defeat,0,8,6,2,1,0,1,1,0,1,47,18,17,12,8,47,18,17,12,8,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,Wounded,1,Beladimir,None,None,None,None,2,0,0,0,0,0,0,1,65,29,24,12,42,35,17,12,6,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,11,0,0,0,6,Slain,0,Lerastir,None,Stone Wall
Raid,40,67,20,Decisive Victory,1,6,7,2,0,0,1,2,0,0,125,32,65,28,65,107,22,57,28,57,0,0,0,0,0,0,0,0,0,0,2,1,3,5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,2,0,8,Unharmed,1,Beladimir,None,None,None,None,9,2,0,1,0,1,0,1,103,34,36,33,33,74,24,26,24,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,1,1,0,1,9,5,1,1,15,Unharmed,1,Menoriad,None,Wooden Wall
Raid,45,48,161,Decisive Victory,1,6,7,1,0,0,0,0,1,0,111,55,26,30,67,81,37,20,24,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,4,1,3,2,0,3,0,0,0,0,0,0,0,0,0,0,18,1,0,0,11,Wounded,1,Lerastir,None,None,None,None,1,3,0,2,0,1,0,1,10,5,5,0,8,10,5,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,Unharmed,0,Menoriad,None,Wooden Wall
Raid,52,57,-59,Crushing Defeat,0,7,7,1,0,0,0,1,0,1,56,28,14,14,26,30,14,8,8,15,1,1,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,11,Unharmed,1,Rebel,None,None,None,None,6,1,1,0,0,0,0,0,80,21,39,20,23,70,21,33,16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,1,0,6,4,1,0,3,Unharmed,0,Menoriad,None,Wooden Wall w/ Moat
Raid,52,43,-61,Crushing Defeat,0,5,1,1,0,1,0,0,0,0,48,24,14,10,30,16,8,4,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,2,1,8,1,1,1,16,Unharmed,1,Menoriad,None,None,None,None,6,2,0,0,1,0,2,0,82,30,34,18,57,60,21,26,13,48,0,0,0,0,0,0,0,0,0,1,2,2,4,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,2,0,9,Unharmed,0,Beladimir,None,None
Raid,75,58,5,Close Victory,1,8,2,1,0,0,0,1,0,1,121,47,42,32,67,82,32,21,29,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,2,2,2,1,2,1,18,3,5,1,18,Unharmed,0,Menoriad,None,None,None,None,5,0,0,0,0,0,0,1,100,60,31,9,71,42,25,13,4,41,0,0,0,0,0,0,0,0,0,4,2,5,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,3,3,30,Slain,1,Beladimir,None,Stone Wall
Raid,59,38,12,Heroic Victory,1,5,7,3,0,0,0,1,2,1,90,21,44,25,45,59,17,25,17,36,0,0,0,0,0,0,0,0,0,1,1,0,0,4,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,2,0,9,Wounded,1,Beladimir,None,None,None,None,3,6,2,2,0,2,0,1,85,32,33,20,20,60,20,20,20,6,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,1,14,Unharmed,0,Beladimir,None,None
Raid,43,69,-41,Crushing Defeat,0,7,6,2,0,1,0,1,0,1,104,54,24,26,70,34,12,8,14,29,2,2,4,3,3,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,0,4,41,Unharmed,0,Rebel,None,None,None,None,4,1,0,0,0,1,0,1,116,46,47,23,69,103,46,39,18,65,0,0,0,0,0,0,0,0,0,4,0,3,1,3,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,6,0,4,Wounded,0,Beladimir,None,Wooden Wall w/ Moat
Raid,59,47,-30,Crushing Defeat,0,5,6,0,0,0,0,0,0,1,47,16,12,19,10,36,12,12,12,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,7,Unharmed,0,Rebel,None,None,None,None,10,5,1,2,0,2,0,0,61,25,20,16,12,52,16,20,16,10,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,0,2,Unharmed,1,Beladimir,None,None
Raid,43,55,-147,Crushing Defeat,0,9,2,1,0,0,0,1,0,1,64,14,14,36,45,10,0,5,5,23,0,0,0,0,0,0,0,0,0,1,2,0,1,2,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,2,22,Unharmed,1,Beladimir,None,None,None,None,8,0,0,0,1,0,0,1,124,52,42,30,50,101,41,36,24,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,3,1,2,1,0,0,0,0,0,0,0,0,0,0,13,5,3,0,8,Wounded,0,Lerastir,None,Stone Wall w/ Moat
Raid,38,54,-122,Crushing Defeat,0,8,4,1,0,0,0,1,0,0,47,20,16,11,23,27,8,8,11,10,0,0,0,1,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1,0,13,Wounded,1,Rebel,None,None,None,None,5,1,0,0,1,1,0,1,100,28,29,43,65,73,12,21,40,55,0,0,0,0,0,0,0,0,0,3,0,2,2,1,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,2,0,10,Unharmed,1,Beladimir,None,Stone Wall
Raid,67,64,-123,Crushing Defeat,0,7,10,1,0,0,0,1,0,0,61,24,18,19,22,36,12,12,12,10,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,0,12,Unharmed,0,Rebel,None,None,None,None,7,1,1,0,0,0,0,0,125,60,32,33,67,105,50,28,27,57,0,0,1,2,4,2,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,2,0,10,Unharmed,1,Rebel,None,Wooden Wall w/ Moat
Raid,56,53,-112,Crushing Defeat,0,5,7,2,0,0,0,2,0,1,35,8,12,15,10,24,8,8,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,3,2,1,0,7,Unharmed,1,Menoriad,None,None,None,None,6,1,0,0,0,1,0,1,104,29,31,44,31,89,20,31,38,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,3,2,1,0,9,5,1,0,6,Unharmed,0,Menoriad,None,None
Raid,49,72,-62,Crushing Defeat,0,8,9,3,0,0,0,1,2,0,51,24,16,11,23,24,8,8,8,12,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,11,Unharmed,0,Beladimir,None,None,None,None,5,1,0,0,0,1,0,0,72,34,16,22,19,68,30,16,22,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,5,4,1,0,2,Unharmed,1,Menoriad,None,Stone Wall
Raid,34,59,-48,Crushing Defeat,0,6,7,1,0,1,0,0,0,0,48,14,26,8,20,24,8,8,8,7,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,13,Unharmed,1,Beladimir,None,None,None,None,7,2,0,2,0,0,0,0,68,26,26,16,16,58,22,20,16,14,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,2,Wounded,1,Rebel,None,Wooden Wall
Raid,45,46,-207,Crushing Defeat,0,5,1,2,2,0,0,0,0,0,15,0,9,6,11,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,8,Unharmed,0,Beladimir,None,None,None,None,1,1,0,0,0,0,1,1,140,58,48,34,69,125,53,38,34,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,0,2,4,0,2,3,0,0,0,0,0,0,0,0,0,0,18,4,1,0,8,Unharmed,1,Lerastir,None,None
Raid,50,43,-167,Crushing Defeat,0,9,5,1,0,0,0,1,0,0,51,12,23,16,11,36,12,12,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,3,3,1,0,8,Slain,0,Menoriad,None,None,None,None,5,1,0,0,0,1,0,1,128,51,27,50,61,107,34,27,46,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1,1,0,2,5,1,0,17,3,1,0,7,Unharmed,0,Menoriad,None,Stone Wall w/ Moat
Raid,62,68,-22,Crushing Defeat,0,9,9,1,0,0,0,1,0,0,105,36,29,40,72,37,15,4,18,37,0,0,0,0,0,0,0,0,0,1,2,3,3,1,2,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,1,4,35,Wounded,1,Beladimir,None,None,None,None,2,1,1,0,0,0,0,1,98,74,12,12,74,82,64,6,12,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,5,0,2,0,3,2,0,0,0,0,0,0,0,0,0,0,19,0,5,0,7,Unharmed,1,Lerastir,None,Stone Wall w/ Moat
Raid,51,71,-11,Valiant Defeat,0,5,1,2,0,0,0,1,1,0,95,33,37,25,71,30,10,11,9,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,4,1,1,3,1,1,19,0,0,2,27,Unharmed,1,Menoriad,None,None,None,None,3,3,0,1,0,2,0,0,98,20,30,48,37,87,16,30,41,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,3,2,1,11,4,4,0,5,Unharmed,1,Menoriad,None,None
Raid,62,60,-15,Valiant Defeat,0,5,1,2,0,0,0,2,0,1,81,31,28,22,34,40,12,12,16,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,1,1,0,1,9,3,0,0,13,Unharmed,0,Menoriad,None,None,None,None,6,1,0,1,0,0,0,1,88,24,34,30,22,78,24,24,30,18,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,2,0,4,Slain,0,Beladimir,None,None
Raid,71,50,-54,Crushing Defeat,0,8,8,1,0,0,0,1,0,1,38,5,18,15,29,5,5,0,0,17,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,12,Unharmed,0,Beladimir,None,None,None,None,3,4,1,1,0,2,0,0,56,22,14,20,50,33,8,8,17,42,2,1,2,1,1,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,2,0,8,Unharmed,1,Rebel,None,Stone Wall
Raid,63,57,-36,Crushing Defeat,0,6,9,1,0,1,0,0,0,0,102,46,26,30,33,60,20,20,20,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,2,1,0,0,1,9,5,1,1,18,Unharmed,0,Menoriad,None,None,None,None,3,3,0,1,0,2,0,0,121,57,35,29,61,106,46,31,29,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,1,1,1,1,1,4,16,4,3,0,6,Unharmed,1,Menoriad,None,Wooden Wall
Raid,66,45,23,Decisive Victory,1,8,8,4,1,2,0,1,0,1,75,53,14,8,40,66,50,8,8,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,10,2,1,0,5,Wounded,0,Lerastir,None,None,None,None,6,1,0,0,0,1,0,0,48,18,8,22,17,24,8,8,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,5,2,0,0,8,Unharmed,0,Lerastir,None,Stone Wall
Raid,66,53,-21,Crushing Defeat,0,8,7,2,1,0,0,1,0,1,73,16,31,26,47,33,4,14,15,24,0,0,0,0,0,0,0,0,0,0,0,2,1,3,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,1,2,23,Unharmed,1,Beladimir,None,None,None,None,4,2,0,0,0,1,1,1,71,53,4,14,53,51,33,4,14,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,3,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,14,0,3,0,7,Unharmed,0,Lerastir,None,Stone Wall
Raid,51,46,100,Decisive Victory,1,8,7,2,0,1,0,1,0,0,138,78,28,32,76,126,72,22,32,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,2,1,1,2,2,1,2,0,0,0,0,0,0,0,0,0,0,20,3,0,0,4,Unharmed,0,Lerastir,None,None,None,None,8,3,0,0,0,1,2,0,59,21,22,16,8,59,21,22,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,Unharmed,0,Lerastir,None,Stone Wall
Raid,69,52,87,Decisive Victory,1,5,1,1,0,0,0,1,0,0,116,39,38,39,62,95,29,30,36,54,0,0,0,0,0,0,0,0,0,1,1,3,3,2,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,1,0,8,Unharmed,1,Beladimir,None,None,None,None,1,1,0,0,0,1,0,1,65,24,25,16,16,48,16,16,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,4,4,1,0,8,Unharmed,1,Menoriad,None,None
Raid,60,60,123,Decisive Victory,1,9,3,0,0,0,0,0,0,1,114,54,44,16,78,81,43,22,16,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,1,1,4,4,0,1,2,0,0,0,0,0,0,0,0,0,0,20,1,1,0,11,Wounded,0,Lerastir,None,None,None,None,1,2,0,0,0,2,0,0,16,16,0,0,12,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,8,Unharmed,0,Beladimir,None,Stone Wall w/ Moat
Raid,61,65,-103,Crushing Defeat,0,5,9,1,0,0,0,1,0,1,81,28,26,27,18,60,20,20,20,10,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,0,8,Unharmed,0,Rebel,None,None,None,None,7,1,0,0,0,1,0,1,144,78,30,36,68,126,63,30,33,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,0,0,2,1,1,2,3,18,5,1,0,7,Unharmed,0,Menoriad,None,None
Raid,42,63,-112,Crushing Defeat,0,9,8,2,0,1,0,1,0,0,73,17,26,30,31,47,17,12,18,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,1,2,0,9,3,2,0,12,Unharmed,1,Menoriad,None,None,None,None,10,2,1,1,0,0,0,1,113,75,20,18,70,80,42,20,18,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,6,3,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,18,2,2,0,13,Wounded,0,Lerastir,None,Stone Wall w/ Moat
Raid,52,69,-57,Crushing Defeat,0,7,7,3,0,2,0,1,0,0,75,27,24,24,33,50,12,20,18,21,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,1,0,12,Unharmed,0,Beladimir,None,None,None,None,7,1,0,0,0,1,0,0,97,37,28,32,40,78,26,28,24,33,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,2,0,7,Unharmed,1,Beladimir,None,Wooden Wall w/ Moat
Raid,66,59,-81,Crushing Defeat,0,9,3,0,0,0,0,0,0,0,52,22,18,12,12,36,12,12,12,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,8,Unharmed,0,Rebel,None,None,None,None,7,2,0,0,0,2,0,1,74,20,39,15,64,50,6,35,9,58,0,0,0,0,0,0,0,0,0,1,2,1,2,3,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,1,0,6,Unharmed,0,Beladimir,None,Stone Wall w/ Moat
Raid,50,47,-37,Crushing Defeat,0,9,10,0,0,0,0,0,0,1,67,43,4,20,41,33,25,4,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,11,1,1,1,15,Unharmed,1,Lerastir,None,None,None,None,10,1,0,0,0,1,0,0,65,32,20,13,56,50,20,20,10,50,1,2,0,1,2,1,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2,0,6,Unharmed,1,Rebel,None,Stone Wall w/ Moat
Raid,47,57,43,Decisive Victory,1,7,9,1,0,0,0,1,0,0,107,61,24,22,65,98,56,24,18,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,1,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,17,2,4,0,5,Unharmed,1,Lerastir,None,None,None,None,6,1,0,0,0,0,1,1,70,42,14,14,60,12,8,4,0,33,3,1,0,1,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,2,27,Wounded,1,Rebel,None,Wooden Wall w/ Moat
Raid,49,56,-47,Crushing Defeat,0,8,9,1,0,0,1,1,0,0,66,28,20,18,41,22,10,8,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,11,1,0,2,21,Unharmed,0,Lerastir,None,None,None,None,2,3,0,1,0,1,1,0,79,35,12,32,32,62,22,12,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,2,0,2,9,3,3,0,5,Unharmed,0,Menoriad,None,Stone Wall
Raid,53,60,-112,Crushing Defeat,0,9,6,3,0,0,0,2,1,1,27,8,8,11,3,27,8,8,11,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,Unharmed,0,Rebel,None,None,None,None,7,3,2,0,0,1,0,1,69,23,16,30,54,60,18,12,30,50,0,0,0,0,0,0,0,0,0,2,3,0,3,0,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,4,Unharmed,1,Beladimir,None,Stone Wall w/ Moat
Raid,37,61,-67,Crushing Defeat,0,8,3,1,0,0,0,1,0,1,61,21,20,20,30,30,8,8,14,15,0,0,0,0,0,0,0,0,0,2,1,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,1,15,Unharmed,1,Beladimir,None,None,None,None,3,3,0,1,0,2,0,0,80,25,29,26,15,75,25,24,26,13,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,0,2,Unharmed,1,Beladimir,None,Stone Wall
Raid,49,38,68,Decisive Victory,1,5,10,2,2,0,0,0,0,0,111,57,38,16,74,92,44,32,16,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,0,1,5,0,1,2,0,0,0,0,0,0,0,0,0,0,19,1,1,0,7,Unharmed,0,Lerastir,None,None,None,None,2,2,0,1,0,1,0,0,76,36,20,20,12,60,20,20,20,4,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,0,8,Wounded,1,Rebel,None,None
