BattleType,ARandomTot,DRandomTot,EndingTot,Outcome,AWon,Supplies,AGenRank,AGenARBonus,AGenArmorBonus,AGenWeaponBonus,AGenFollowerBonus,AGenBannerBonus,AGenTrinketBonus,AAdvancedCombatDeck,ABeginARUnitBonus,ABeginMeleeBonus,ABeginRangedBonus,ABeginCavalryBonus,ABeginSoldiers,AEndARUnitBonus,AEndMeleeBonus,AEndRangedBonus,AEndCavalryBonus,AEndSoldiers,ARebelRivermenMercenaries,ARebelRangerOfForest,ARebelCourierRiders,ARebelMountainMen,ARebelAxemenOfVale,ARebelValeCavalry,ARebelLightWoodmen,ARebelWoodsmenArchers,ARebelRidersOfWood,ALightWoodmen,AGuardOfBeladimir,ABeladimirSpearmen,AWoodsmenArchers,AArchersOfBeladimir,ACoastalGuards,ARidersOfWood,ABeladimirCavalry,APlainsCavalry,AMountainMen,ALerastirShieldbearers,ALerastirSpears,APikesOfLerastir,AAxemenOfVale,ABowmenOfLerastir,ACrossbowmenOfSouth,AValeCavalry,ATerritoryGuardsmen,ALerastirPalaceCavalry,AShieldmaidensOfNorth,AMenoriadSpearmen,AAxemenOfWastes,AMenoriadArchers,ARangersOfForest,ACourierRiders,AMenoriadCavalry,ARoyalCavalry,AHuntersOfNorth,ARivermenMercenaries,ATotUnits,ATotReinforcements,AUpgrades,AUnitCas,ASoldierCas,AEndGenState,ATreasureReceived,AFaction,AShips,ARams,ASiegeTowers,ACatapults,DGenRank,DGenTotARBonus,DGenArmorBonus,DGenWeaponBonus,DGenFollowerBonus,DGenBannerBonus,DGenTinketBonus,DAdvancedCombatDeck,DBeginARUnitBonus,DBeginMeleeBonus,DBeginRangedBonus,DBeginCavalryBonus,DBeginSoldiers,DEndARUnitBonus,DEndMeleeBonus,DEndRangedBonus,DEndCavalryBonus,DEndSoldiers,DRebelRivermenMercenaries,DRebelRangerOfForest,DRebelCourierRiders,DRebelMountainMen,DRebelAxemenOfVale,DRebelValeCavalry,DLightWoodmen,DRebelWoodsmenArchers,DRebelRidersOfWood,DLightWoodmen,DGuardOfBeladimir,DBeladimirSpearmen,DWoodsmenArchers,DArchersOfBeladimir,DCoastalGuard,DRidersOfWood,DBeladimirCavalry,DPlainsCavalry,DMountainMen,DLerastirShieldbearers,DLerastirSpearmen,DPikesOfLerastir,DAxemenOfVale,DBowmenOfLerastir,DCrossbowmenOfSouth,DValeCavalry,DTerritoryGuardsmen,DLerastirPalaceCavalry,DShieldmaidensOfNorth,DMenoriadSpearmen,DAxemenOfWastes,DMenoriadArchers,DRangerOfForest,DCourierRiders,DMenoriadCavalry,DRoyalCavalry,DHuntersOfNorth,DRivermenMercenaries,DTotUnits,DTotReinforcements,DUpgrades,DUnitCas,DSoldierCas,DEndGenState,DTreasureReceived,DFaction,DShips,DTownLevel
Naval,53,47,-7,Close Defeat,0,None,1,0,0,0,0,0,0,1,119,31,36,52,71,48,12,20,16,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,4,5,2,4,0,0,0,0,0,0,0,0,0,0,20,2,1,2,27,Unharmed,0,Lerastir,10,None,None,None,10,0,0,0,0,0,0,1,131,52,36,43,65,106,38,28,40,58,1,0,2,1,2,2,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,4,0,7,Unharmed,0,Rebel,3,None
Naval,72,54,-63,Crushing Defeat,0,None,1,2,0,0,0,2,0,1,88,28,31,29,48,42,18,16,8,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,1,1,0,3,1,0,13,2,2,1,17,Unharmed,0,Menoriad,6,None,None,None,7,1,0,0,1,1,0,1,132,48,51,33,72,111,42,39,30,59,0,0,0,0,0,0,0,0,0,5,0,2,3,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,2,0,13,Unharmed,0,Beladimir,2,None
Naval,52,43,-11,Valiant Defeat,0,None,6,2,2,0,1,0,0,1,58,21,19,18,37,22,4,4,14,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,2,1,1,0,10,1,1,1,18,Unharmed,1,Menoriad,4,None,None,None,9,1,0,0,0,1,0,1,70,18,28,24,64,51,18,12,21,55,0,2,5,0,1,0,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,3,0,9,Wounded,1,Rebel,1,None
Naval,61,65,36,Decisive Victory,1,None,2,1,0,0,0,1,0,0,71,39,20,12,53,57,39,10,8,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,14,0,4,0,7,Unharmed,0,Lerastir,10,None,None,None,6,1,0,0,0,1,0,1,61,40,10,11,53,8,4,0,4,25,2,1,1,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,3,28,Unharmed,0,Rebel,2,None
Naval,61,56,-67,Crushing Defeat,0,None,9,1,0,0,1,1,0,0,78,36,20,22,37,46,22,12,12,20,1,0,1,2,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,1,1,17,Unharmed,1,Rebel,3,None,None,None,5,2,0,1,0,1,0,1,117,44,36,37,51,105,36,36,33,45,3,2,2,1,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,2,0,6,Wounded,0,Rebel,5,None
Naval,51,57,53,Decisive Victory,1,None,2,0,0,0,0,0,0,1,130,54,40,36,63,115,46,40,29,58,3,2,2,1,1,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,3,0,5,Unharmed,1,Rebel,2,None,None,None,4,2,0,0,0,2,0,1,88,32,28,28,54,46,8,20,18,32,1,2,4,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,2,22,Unharmed,1,Rebel,6,None
Naval,59,61,-66,Crushing Defeat,0,None,7,2,0,1,0,1,0,1,68,24,24,20,51,32,12,10,10,31,1,2,4,2,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,1,1,20,Unharmed,0,Rebel,10,None,None,None,9,1,0,0,0,1,0,1,109,31,40,38,55,84,21,30,33,48,0,0,0,0,0,0,0,0,0,1,3,0,0,4,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,3,0,7,Unharmed,1,Beladimir,9,None
Naval,66,46,19,Heroic Victory,1,None,1,1,0,0,0,1,0,0,75,31,22,22,30,63,23,18,22,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,8,3,2,0,3,Slain,1,Lerastir,1,None,None,None,4,0,0,0,0,0,0,0,59,17,20,22,32,37,13,8,16,20,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,12,Unharmed,1,Beladimir,4,None
Naval,63,39,33,Decisive Victory,1,None,7,1,0,0,0,1,0,1,67,22,19,26,32,57,18,13,26,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,0,2,1,1,9,2,2,0,4,Unharmed,1,Menoriad,4,None,None,None,10,1,0,0,1,1,0,1,49,24,14,11,30,19,4,8,7,14,1,1,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,1,16,Unharmed,1,Rebel,3,None
Naval,47,69,52,Decisive Victory,1,None,7,1,0,0,0,1,0,1,122,56,34,32,50,113,51,30,32,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,1,0,3,2,0,0,0,0,0,0,0,0,0,0,13,5,2,0,3,Unharmed,0,Lerastir,4,None,None,None,6,1,0,0,0,1,0,1,89,27,30,32,33,54,16,16,22,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0,9,4,0,1,15,Unharmed,0,Lerastir,4,None
Naval,46,56,79,Decisive Victory,1,None,8,3,0,2,0,1,0,1,90,24,40,26,45,83,24,36,23,41,0,0,0,0,0,0,0,0,0,0,0,2,4,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,2,0,4,Unharmed,1,Beladimir,8,None,None,None,7,4,1,1,0,2,0,1,45,18,4,23,41,10,0,0,10,24,0,0,4,3,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,17,Unharmed,0,Rebel,6,None
Naval,61,48,0,Draw,0,None,6,4,1,0,0,1,2,0,92,32,33,27,52,47,18,14,15,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,1,1,2,1,1,14,2,1,1,15,Unharmed,1,Menoriad,3,None,None,None,5,0,0,0,0,0,0,1,91,30,38,23,34,71,26,22,23,26,1,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,2,0,8,Unharmed,0,Rebel,6,None
Naval,47,48,1,Draw,0,None,1,1,0,0,0,1,0,1,56,31,18,7,39,38,18,13,7,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1,0,0,2,2,10,1,2,0,10,Slain,0,Menoriad,7,None,None,None,6,2,0,0,0,1,1,0,62,36,6,20,48,22,6,6,10,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,1,2,3,2,0,0,0,0,0,0,0,0,0,0,13,0,1,0,13,Unharmed,1,Lerastir,1,None
Naval,52,65,10,Heroic Victory,1,None,4,0,0,0,0,0,0,0,105,20,30,55,32,89,20,30,39,26,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,3,0,6,Wounded,1,Beladimir,3,None,None,None,2,4,0,2,0,2,0,0,96,61,8,27,74,40,24,4,12,54,0,0,0,0,0,0,0,0,0,3,5,4,1,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1,1,20,Unharmed,0,Beladimir,3,None
Naval,51,64,16,Heroic Victory,1,None,2,2,0,0,0,1,1,1,58,34,14,10,46,48,34,4,10,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,12,0,2,0,5,Wounded,0,Lerastir,9,None,None,None,1,2,0,0,0,2,0,1,60,32,20,8,32,28,12,8,8,19,1,0,0,1,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,13,Unharmed,0,Rebel,2,None
Naval,60,81,2,Close Victory,1,None,4,2,0,0,0,1,1,0,134,44,51,39,59,108,44,31,33,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,3,3,1,1,1,1,16,5,4,0,11,Unharmed,1,Menoriad,6,None,None,None,6,1,0,0,0,1,0,1,137,67,31,39,60,81,35,20,26,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,0,1,1,1,2,1,0,16,5,1,2,26,Unharmed,1,Menoriad,2,None
Naval,56,63,-132,Crushing Defeat,0,None,9,1,0,0,0,0,1,1,57,18,8,31,31,18,4,4,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,4,0,1,9,1,2,1,18,Wounded,1,Menoriad,5,None,None,None,4,2,0,2,0,0,0,0,138,56,44,38,62,108,38,32,38,50,1,4,3,2,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,3,0,12,Unharmed,1,Rebel,5,None
Naval,42,69,74,Decisive Victory,1,None,2,3,0,1,0,1,1,0,120,49,35,36,45,107,49,26,32,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,1,2,1,2,12,5,2,0,5,Unharmed,1,Menoriad,8,None,None,None,8,2,0,0,0,2,0,1,73,19,34,20,45,34,10,8,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0,1,2,2,1,12,1,0,1,17,Wounded,0,Menoriad,6,None
Naval,68,53,-135,Crushing Defeat,0,None,9,3,0,1,0,2,0,0,21,8,4,9,7,21,8,4,9,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,Unharmed,1,Beladimir,1,None,None,None,3,4,2,0,0,2,0,1,105,52,30,23,43,93,40,30,23,37,2,1,0,2,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,0,6,Unharmed,0,Rebel,2,None
Naval,52,51,66,Decisive Victory,1,None,9,2,0,0,0,2,0,0,115,44,41,30,45,104,38,36,30,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,2,1,0,3,1,12,5,2,0,4,Unharmed,1,Menoriad,5,None,None,None,5,3,2,1,0,0,0,0,75,39,20,16,20,48,16,16,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,13,Unharmed,1,Lerastir,6,None
Naval,61,46,-23,Crushing Defeat,0,None,6,2,0,0,0,1,1,1,64,19,26,19,48,24,6,6,12,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,1,2,2,1,13,0,0,1,19,Unharmed,1,Menoriad,5,None,None,None,7,0,0,0,0,0,0,1,80,20,38,22,23,76,16,38,22,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,6,4,3,0,3,Unharmed,1,Lerastir,5,None
Naval,65,49,87,Decisive Victory,1,None,2,5,0,1,0,2,2,1,130,54,45,31,58,121,49,41,31,54,0,0,0,0,0,0,0,0,0,3,2,2,5,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,3,0,4,Unharmed,1,Beladimir,10,None,None,None,9,1,0,0,0,1,0,0,92,34,35,23,68,47,18,14,15,46,0,0,0,0,0,0,0,0,0,5,2,0,2,3,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,2,22,Unharmed,1,Beladimir,2,None
Naval,57,42,-18,Valiant Defeat,0,None,8,2,0,0,0,2,0,1,125,62,40,23,70,70,31,21,18,43,0,0,0,0,0,0,0,0,0,3,4,3,1,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,1,2,27,Wounded,0,Beladimir,9,None,None,None,8,0,0,0,0,0,0,0,139,73,34,32,62,114,58,30,26,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,1,1,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,16,5,4,0,10,Unharmed,0,Lerastir,9,None
Naval,64,61,-61,Crushing Defeat,0,None,3,4,0,2,0,2,0,1,40,8,18,14,14,24,8,8,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,4,2,1,0,8,Unharmed,1,Menoriad,10,None,None,None,8,1,0,0,0,0,1,0,76,44,12,20,59,56,30,12,14,52,2,0,2,2,2,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,1,0,7,Unharmed,0,Rebel,10,None
Naval,51,69,-7,Close Defeat,0,None,2,1,0,0,0,1,0,0,103,48,25,30,70,58,25,16,17,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,0,4,1,1,1,3,19,2,2,2,22,Wounded,0,Menoriad,10,None,None,None,6,0,0,0,0,0,0,0,120,52,28,40,72,88,40,22,26,56,3,2,1,1,2,4,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,3,1,16,Unharmed,1,Rebel,1,None
Naval,45,46,-47,Crushing Defeat,0,None,7,2,1,0,0,1,0,0,106,42,34,30,45,65,26,20,19,29,0,0,0,0,0,0,0,0,0,0,4,1,0,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,1,1,16,Unharmed,0,Beladimir,7,None,None,None,9,3,2,1,0,0,0,0,140,76,36,28,70,117,53,36,28,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,2,3,2,2,0,1,2,0,0,0,0,0,0,0,0,0,0,18,4,2,0,7,Unharmed,1,Lerastir,3,None
Naval,78,69,-29,Crushing Defeat,0,None,10,1,0,0,0,1,0,0,99,38,44,17,72,41,20,14,7,39,1,4,3,1,3,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,3,33,Wounded,1,Rebel,10,None,None,None,6,3,1,0,0,1,1,0,128,66,26,36,66,114,62,26,26,61,1,1,1,3,5,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,5,0,5,Unharmed,0,Rebel,5,None
Naval,61,45,-126,Crushing Defeat,0,None,4,2,0,0,0,2,0,0,36,18,6,12,26,6,0,6,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,13,Wounded,1,Lerastir,6,None,None,None,5,1,0,0,0,1,0,0,119,53,29,37,41,114,53,24,37,39,0,0,0,0,0,0,0,0,0,0,3,3,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,2,0,2,Unharmed,0,Beladimir,3,None
Naval,58,61,-19,Valiant Defeat,0,None,8,2,0,1,0,1,0,1,42,12,12,18,3,42,12,12,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,1,0,0,Unharmed,1,Menoriad,5,None,None,None,1,1,0,0,0,0,1,0,49,30,6,13,44,37,22,6,9,38,2,1,1,3,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,6,Wounded,1,Rebel,10,None
Naval,45,62,-7,Close Defeat,0,None,3,1,0,0,0,1,0,1,114,37,46,31,57,77,20,29,28,40,0,0,0,0,0,0,0,0,0,4,1,0,0,2,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,1,1,17,Unharmed,1,Beladimir,3,None,None,None,3,2,0,0,0,2,0,0,111,52,28,31,49,80,31,28,21,40,0,0,0,0,0,0,0,0,0,2,2,3,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,2,0,9,Unharmed,1,Beladimir,6,None
Naval,56,50,159,Decisive Victory,1,None,7,4,0,0,0,2,2,1,139,47,42,50,58,131,47,34,50,55,0,0,0,0,0,0,0,0,0,1,1,3,2,2,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,2,0,3,Unharmed,0,Beladimir,6,None,None,None,8,2,0,1,0,1,0,1,39,8,12,19,31,4,0,0,4,17,0,2,0,2,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,14,Unharmed,0,Rebel,9,None
Naval,54,42,-25,Crushing Defeat,0,None,2,0,0,0,0,0,0,1,45,20,8,17,21,24,8,8,8,10,1,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,11,Unharmed,1,Rebel,6,None,None,None,10,2,0,0,0,2,0,1,48,40,4,4,28,38,30,4,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,0,3,Unharmed,0,Lerastir,10,None
Naval,42,41,164,Decisive Victory,1,None,2,1,0,0,0,1,0,1,133,61,41,31,65,125,53,41,31,61,0,0,0,0,0,0,0,0,0,5,3,1,2,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,0,0,4,Wounded,0,Beladimir,7,None,None,None,9,1,0,0,0,1,0,1,30,8,8,14,3,30,8,8,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,Unharmed,0,Beladimir,7,None
Naval,65,70,10,Heroic Victory,1,None,3,0,0,0,0,0,0,0,36,30,6,0,28,23,17,6,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,Unharmed,1,Lerastir,2,None,None,None,7,3,1,0,0,2,0,0,16,4,8,4,4,16,4,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,Unharmed,0,Menoriad,7,None
Naval,66,42,132,Decisive Victory,1,None,5,3,1,0,0,1,1,0,133,65,36,32,65,109,41,36,32,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,2,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0,17,4,2,0,7,Unharmed,0,Lerastir,9,None,None,None,8,1,0,0,0,1,0,0,59,35,12,12,20,40,16,12,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,0,12,Unharmed,0,Lerastir,7,None
Naval,54,65,-35,Crushing Defeat,0,None,2,0,0,0,1,0,0,1,44,16,9,19,32,4,0,4,0,16,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,1,16,Unharmed,1,Beladimir,6,None,None,None,10,1,0,0,0,1,0,0,66,19,34,13,35,51,13,30,8,29,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,2,0,6,Unharmed,1,Beladimir,2,None
Naval,51,43,21,Decisive Victory,1,None,7,2,0,0,0,1,1,0,83,30,26,27,18,77,30,20,27,16,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,2,Unharmed,0,Rebel,1,None,None,None,9,1,0,0,0,1,0,1,56,20,20,16,8,56,20,20,16,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,Unharmed,0,Beladimir,9,None
Naval,48,48,-44,Crushing Defeat,0,None,3,1,0,0,0,1,0,0,114,76,12,26,73,49,23,12,14,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,3,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,19,2,0,2,26,Unharmed,0,Lerastir,3,None,None,None,4,2,0,1,0,1,0,1,134,54,49,31,69,122,50,41,31,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,3,1,1,0,2,3,2,18,4,4,0,4,Unharmed,0,Menoriad,6,None
Naval,46,64,115,Decisive Victory,1,None,10,1,0,0,0,1,0,1,131,45,48,38,64,123,41,44,38,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,5,2,0,1,3,0,2,17,4,0,0,3,Unharmed,0,Menoriad,2,None,None,None,1,1,0,0,0,1,0,1,53,21,16,16,4,53,21,16,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,0,0,Unharmed,1,Menoriad,9,None
Naval,59,46,58,Decisive Victory,1,None,9,1,0,0,0,1,0,1,78,46,22,10,51,57,31,22,4,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,13,1,3,0,7,Unharmed,0,Lerastir,4,None,None,None,1,5,2,2,0,1,0,0,43,31,6,6,31,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,1,2,21,Unharmed,0,Lerastir,6,None
Naval,54,44,-24,Crushing Defeat,0,None,1,2,0,0,0,1,1,1,80,42,26,12,43,45,13,20,12,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,11,2,1,1,18,Unharmed,1,Lerastir,7,None,None,None,3,4,2,0,0,2,0,0,97,42,20,35,36,77,27,20,30,30,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,3,0,6,Unharmed,1,Beladimir,5,None
